Date,Close,Open,High,Low,Volumn,Percent Change
3/6/2020,835.97,838.77,838.77,827.12,0.05M,-0.38%
3/5/2020,839.12,838.93,846.58,836.32,0.07M,0.13%
3/4/2020,837.99,838.02,839.26,831.2,0.05M,0.00%
3/3/2020,837.99,835.14,846.21,835.14,0.06M,0.31%
3/2/2020,835.42,831.25,837.99,827.23,0.07M,0.41%
2/28/2020,831.97,844.02,844.02,823.09,0.07M,-1.93%
2/27/2020,848.34,841.19,849.18,836.56,0.06M,0.79%
2/26/2020,841.68,849.56,849.56,837.52,0.05M,-0.93%
2/25/2020,849.58,836.54,849.58,827.81,0.07M,1.45%
2/24/2020,837.4,867.56,867.56,837.4,0.10M,-3.62%
2/21/2020,868.89,871.49,877.52,868.59,0.07M,-0.29%
2/20/2020,871.4,864,872.86,864,0.06M,0.88%
2/19/2020,863.84,860.23,865.4,859.65,0.05M,0.25%
2/18/2020,861.71,866.06,866.61,858.61,0.06M,-0.53%
2/17/2020,866.27,865.83,867.45,862.75,0.06M,0.05%
2/14/2020,865.86,865.03,868.84,863.14,0.07M,0.20%
2/13/2020,864.16,862.72,864.79,858.46,0.06M,0.11%
2/12/2020,863.23,856.64,870.1,856.64,0.08M,0.80%
2/11/2020,856.39,853.09,859.38,853.09,0.07M,0.41%
2/10/2020,852.87,863.28,863.28,848.21,0.05M,-1.23%
2/7/2020,863.49,862.71,865.91,858.02,0.07M,0.07%
2/6/2020,862.86,845.38,862.86,842.68,0.10M,2.08%
2/5/2020,845.31,845.65,854.72,840.41,0.06M,-0.02%
2/4/2020,845.52,842.79,849.8,833.93,0.07M,0.34%
2/3/2020,842.67,848.42,848.42,803.73,0.09M,-0.70%
1/31/2020,848.63,875.43,876.59,848.63,0.08M,-3.10%
1/30/2020,875.82,908.2,908.2,870.53,0.08M,-3.66%
1/22/2020,909.09,906.52,909.41,903.27,0.05M,0.28%
1/21/2020,906.52,897.97,907.51,897.97,0.06M,1.02%
1/20/2020,897.4,894.6,897.4,891.75,0.04M,0.29%
1/17/2020,894.84,891.66,897.63,891.36,0.05M,0.32%
1/16/2020,891.96,885.36,892.2,883.83,0.06M,0.75%
1/15/2020,885.36,884.95,886.33,882.79,0.04M,0.07%
1/14/2020,884.77,881.77,886.83,880.58,0.05M,0.34%
1/13/2020,881.79,885.52,885.52,881.35,0.03M,-0.42%
1/10/2020,885.52,877.85,888.09,877.7,0.07M,0.88%
1/9/2020,877.76,867.27,878.43,867.27,0.05M,1.45%
1/8/2020,865.18,876.64,876.64,861.51,0.05M,-1.31%
1/7/2020,876.7,872.32,877.34,870.49,0.04M,0.50%
1/6/2020,872.34,882.51,882.51,872.34,0.04M,-1.24%
1/3/2020,883.28,887.11,890.38,883.18,0.04M,-0.41%
1/2/2020,886.88,879.02,886.88,876.87,0.05M,0.89%
12/31/2019,879.06,880.42,881.98,876.66,0.04M,-0.14%
12/30/2019,880.29,876.61,881.27,876.13,0.03M,0.45%
12/27/2019,876.38,872.11,876.38,867.95,0.03M,0.49%
12/26/2019,872.07,873.17,874.87,869.57,0.04M,-0.13%
12/25/2019,873.18,869.93,874.93,869.22,0.05M,0.38%
12/24/2019,869.88,868.14,869.9,864.86,0.06M,0.19%
12/23/2019,868.2,868.37,872.75,867.92,0.07M,-0.02%
12/20/2019,868.37,862.23,869.52,862.23,0.07M,0.71%
12/19/2019,862.23,863.16,867.25,858.76,0.07M,-0.11%
12/18/2019,863.16,866.61,867.69,861.05,0.07M,-0.49%
12/17/2019,867.44,876.5,877.63,867.13,0.07M,-1.05%
12/16/2019,876.65,880.55,880.55,874.06,0.07M,-0.44%
12/13/2019,880.55,884.98,888.53,880.55,0.07M,-0.48%
12/12/2019,884.8,878.27,885.73,878.27,0.06M,0.74%
12/11/2019,878.27,873.38,878.27,869.15,0.07M,0.59%
12/10/2019,873.16,879.95,880.22,870.25,0.07M,-0.77%
12/9/2019,879.94,880.39,882.58,876.01,0.06M,-0.06%
12/6/2019,880.43,878.28,882.59,875.99,0.06M,0.13%
12/5/2019,879.32,883.33,886.36,878.39,0.06M,-0.48%
12/4/2019,883.56,868.79,883.56,865.31,0.07M,1.71%
12/3/2019,868.68,874.9,877.96,865.74,0.08M,-0.73%
12/2/2019,875.1,887.47,889.47,875.1,0.08M,-1.39%
11/29/2019,887.47,885.9,888.41,882.68,0.06M,0.20%
11/28/2019,885.7,894.45,895.42,883.16,0.07M,-1.05%
11/27/2019,895.06,898.58,901.1,894.8,0.06M,-0.27%
11/26/2019,897.5,895.36,900.72,895.36,0.07M,0.30%
11/25/2019,894.8,892.31,896.43,886.81,0.06M,0.28%
11/22/2019,892.31,898.93,906.93,885.83,0.08M,-0.66%
11/21/2019,898.23,917,917.06,898.23,0.08M,-2.05%
11/20/2019,917,925.94,926.67,917,0.07M,-0.98%
11/19/2019,926.07,921,926.07,919.95,0.06M,0.56%
11/18/2019,920.95,927.49,929.18,920.52,0.07M,-0.69%
11/15/2019,927.36,928.82,930.84,922.59,0.07M,-0.12%
11/14/2019,928.44,932.45,935.72,927.14,0.08M,-0.45%
11/13/2019,932.6,939.82,941.13,930.84,0.08M,-0.77%
11/12/2019,939.82,939.72,942.55,937.95,0.07M,0.01%
11/11/2019,939.72,944.72,946.55,938.78,0.08M,-0.53%
11/8/2019,944.7,944.28,948.37,942.19,0.07M,0.05%
11/7/2019,944.25,942.38,945.26,940.23,0.08M,0.20%
11/6/2019,942.38,942.4,945.43,940.76,0.08M,0.00%
11/5/2019,942.34,940.53,944.62,938.73,0.07M,0.22%
11/4/2019,940.25,933.96,941.46,932.31,0.09M,0.72%
11/1/2019,933.55,922.46,934.21,922.46,0.08M,1.18%
10/31/2019,922.68,925.02,928.88,922.06,0.06M,-0.26%
10/30/2019,925.07,923.98,928.85,922.67,0.06M,0.12%
10/29/2019,923.97,925.67,928.38,923.97,0.06M,-0.22%
10/28/2019,925.97,927.96,929.93,925.8,0.06M,-0.12%
10/25/2019,927.05,925.49,927.05,923.56,0.06M,0.19%
10/24/2019,925.25,919.54,925.25,919.17,0.06M,0.61%
10/23/2019,919.61,916.81,919.61,915.87,0.06M,0.31%
10/22/2019,916.81,914.04,917.61,912.7,0.06M,0.31%
10/21/2019,914,918.02,918.81,913.94,0.06M,-0.56%
10/18/2019,919.13,919.92,922.62,916.87,0.06M,0.00%
10/17/2019,919.1,924.53,924.79,919.1,0.07M,-0.60%
10/16/2019,924.64,923.26,927.91,923.26,0.06M,0.15%
10/15/2019,923.27,921.95,924.79,920.63,0.06M,0.15%
10/14/2019,921.91,916.81,924.69,916.81,0.08M,0.57%
10/11/2019,916.68,913.05,917.14,912.94,0.06M,0.40%
10/10/2019,913.05,914.59,917.08,912.2,0.05M,-0.16%
10/9/2019,914.54,915.38,917.9,912.48,0.06M,-0.08%
10/8/2019,915.27,907.06,915.34,906.88,0.07M,0.86%
10/7/2019,907.5,915.62,917.36,907.5,0.06M,-0.84%
10/4/2019,915.16,921.7,924.36,915.16,0.06M,-0.71%
10/3/2019,921.7,919.63,921.7,911.6,0.06M,0.21%
10/2/2019,919.73,926.44,927.43,917.68,0.07M,-0.71%
10/1/2019,926.31,922.87,926.31,921.69,0.06M,0.37%
9/30/2019,922.89,924.83,930.88,922.62,0.06M,-0.21%
9/27/2019,924.83,918.1,925.58,917.72,0.06M,0.73%
9/26/2019,918.1,912.91,918.1,911.57,0.06M,0.62%
9/25/2019,912.42,910.57,913.33,906.6,0.05M,0.18%
9/24/2019,910.76,909.98,914.02,908.03,0.05M,0.09%
9/23/2019,909.98,914.73,918.42,909.98,0.06M,-0.57%
9/20/2019,915.16,918.88,920.77,914.55,0.07M,-0.40%
9/19/2019,918.88,913.4,918.88,909.88,0.06M,0.59%
9/18/2019,913.48,912.42,915.09,911.08,0.06M,0.12%
9/17/2019,912.38,908.6,912.89,904.36,0.05M,0.42%
9/16/2019,908.6,905,909.7,902.82,0.05M,0.39%
9/13/2019,905.05,894.21,905.31,893.8,0.07M,1.20%
9/12/2019,894.32,886.12,894.32,886.12,0.05M,0.99%
9/11/2019,885.52,882.9,886.12,881.34,0.03M,0.28%
9/10/2019,883.04,885.84,888.57,881.04,0.05M,-0.29%
9/9/2019,885.61,885.95,887.01,883.43,0.04M,-0.04%
9/6/2019,885.95,885.93,889.49,884.9,0.04M,-0.02%
9/5/2019,886.1,887.21,891.43,886.1,0.04M,-0.11%
9/4/2019,887.12,888.95,890.31,883.91,0.04M,-0.21%
9/3/2019,888.97,892.83,894.11,886.02,0.05M,-0.40%
8/30/2019,892.51,888.94,893.57,888.83,0.04M,0.38%
8/29/2019,889.13,886.04,889.13,882.14,0.04M,0.34%
8/28/2019,886.08,886.82,890.58,885.23,0.04M,-0.09%
8/27/2019,886.91,892.48,899.29,886.91,0.06M,-0.62%
8/26/2019,892.48,899.1,899.1,887.05,0.07M,-0.89%
8/23/2019,900.53,901.53,902.5,896.87,0.05M,-0.08%
8/22/2019,901.29,901.28,904.41,899.58,0.05M,0.08%
8/21/2019,900.54,894.45,901.25,892.05,0.06M,0.68%
8/20/2019,894.45,891.73,894.86,890.96,0.04M,0.30%
8/19/2019,891.78,892.32,897.03,889.34,0.04M,-0.07%
8/16/2019,892.44,890.39,900.31,886.87,0.07M,0.19%
8/15/2019,890.78,874.42,890.78,867.95,0.05M,1.17%
8/14/2019,880.51,880.04,886.8,880.04,0.04M,0.29%
8/13/2019,877.97,882.23,882.23,875.32,0.06M,-0.48%
8/12/2019,882.23,878.56,883.41,877.33,0.04M,0.41%
8/9/2019,878.62,875.81,880.29,874.51,0.05M,0.32%
8/8/2019,875.81,868.2,877.32,866.69,0.06M,0.87%
8/7/2019,868.27,866.13,872.05,863.57,0.04M,0.25%
8/6/2019,866.13,870.82,870.82,858.02,0.05M,-0.72%
8/5/2019,872.39,883.34,884.09,872.39,0.05M,-1.46%
8/2/2019,885.29,887.06,887.06,877.76,0.05M,-0.24%
8/1/2019,887.39,884.29,887.39,881.52,0.04M,0.48%
7/31/2019,883.19,877.8,885.86,874.39,0.04M,0.60%
7/30/2019,877.92,888.7,892.38,877.92,0.04M,-1.20%
7/29/2019,888.54,887.96,889.97,880.92,0.04M,0.08%
7/26/2019,887.84,890.44,891.9,886.09,0.05M,-0.29%
7/25/2019,890.41,887.43,892.31,885.19,0.05M,0.34%
7/24/2019,887.39,888.63,892.81,885.66,0.05M,-0.10%
7/23/2019,888.26,879.42,889.04,878.22,0.05M,0.98%
7/22/2019,879.62,880.49,885.42,878.39,0.05M,-0.13%
7/19/2019,880.79,870.97,881.16,870.97,0.06M,1.15%
7/18/2019,870.81,879.66,879.66,870.81,0.04M,-1.02%
7/17/2019,879.75,880.69,882.85,877.59,0.06M,-0.13%
7/16/2019,880.91,873.74,880.91,873.74,0.05M,0.82%
7/15/2019,873.71,875.28,876.82,870.84,0.04M,-0.15%
7/12/2019,874.99,880.06,883.15,874.56,0.05M,-0.47%
7/11/2019,879.1,876.12,880.88,876.12,0.04M,0.34%
7/10/2019,876.12,872.21,878.32,872.2,0.04M,0.45%
7/9/2019,872.21,871.19,872.52,866.32,0.04M,0.15%
7/8/2019,870.92,878.96,878.96,867.35,0.04M,-1.06%
7/5/2019,880.23,879.49,882.19,876.28,0.04M,0.06%
7/4/2019,879.72,869.58,879.72,869.58,0.05M,1.17%
7/3/2019,869.58,872.92,872.92,865.59,0.04M,-0.38%
7/2/2019,872.92,876.27,877.08,870.71,0.04M,-0.38%
7/1/2019,876.26,864.24,876.39,864.24,0.05M,1.39%
6/28/2019,864.24,854.49,864.24,847.77,0.04M,1.15%
6/27/2019,854.41,866.84,867.08,854.41,0.04M,-1.43%
6/26/2019,866.81,868.16,870.52,865.67,0.04M,-0.19%
6/25/2019,868.5,867.73,870.37,866.25,0.04M,-0.05%
6/24/2019,868.94,866.63,873.33,866.63,0.04M,0.28%
6/21/2019,866.53,864.59,870.35,864.44,0.07M,0.22%
6/20/2019,864.59,854.9,867.91,853.96,0.05M,1.20%
6/19/2019,854.34,850.34,854.81,850.34,0.04M,0.73%
6/18/2019,848.17,852.62,853.95,845.4,0.04M,-0.57%
6/17/2019,852.99,861.37,862.36,851.14,0.04M,-1.01%
6/14/2019,861.65,859.53,864.29,859.08,0.03M,0.23%
6/13/2019,859.68,865.29,865.29,857.72,0.03M,-0.66%
6/12/2019,865.42,870.48,871.64,865.42,0.03M,-0.63%
6/11/2019,870.91,872.49,874.32,870,0.03M,-0.18%
6/10/2019,872.49,869.68,877.45,866.79,0.04M,0.34%
6/7/2019,869.56,860.64,869.56,860.64,0.03M,0.96%
6/6/2019,861.31,863.81,865.16,851.47,0.04M,-0.28%
6/5/2019,863.69,866.79,871.91,863.69,0.03M,-0.08%
6/4/2019,864.35,864.27,868.67,857.94,0.03M,0.03%
6/3/2019,864.08,875.64,875.64,858.64,0.05M,-1.39%
5/31/2019,876.29,883.39,884.75,875.77,0.03M,-0.80%
5/30/2019,883.37,883.51,888.68,879.58,0.03M,-0.02%
5/29/2019,883.52,886.12,886.98,882,0.03M,-0.20%
5/28/2019,885.27,888.8,891.61,883.53,0.03M,-0.44%
5/27/2019,889.2,884.29,889.45,883.95,0.03M,0.53%
5/24/2019,884.48,894.22,898.24,884.48,0.04M,-1.18%
5/23/2019,895.07,897.66,899.02,892.08,0.03M,-0.29%
5/22/2019,897.66,901.49,906.99,897.27,0.04M,-0.41%
5/21/2019,901.36,901.79,907.64,900.97,0.04M,0.03%
5/20/2019,901.06,890.16,901.06,888.12,0.04M,1.18%
5/17/2019,890.53,892.93,893.44,888.56,0.04M,-0.16%
5/16/2019,891.93,893.7,896.34,891.93,0.04M,-0.14%
5/15/2019,893.22,882.99,893.68,882.99,0.05M,1.20%
5/14/2019,882.67,879.14,882.67,871.96,0.04M,0.34%
5/13/2019,879.64,876.16,879.64,874.68,0.04M,0.36%
5/10/2019,876.45,871.28,877.59,871.28,0.03M,0.57%
5/9/2019,871.5,872.71,875.89,868.73,0.04M,-0.15%
5/8/2019,872.78,872.22,874.89,867.18,0.04M,-0.48%
5/7/2019,877.02,880.06,885.23,876.18,0.04M,-0.20%
5/6/2019,878.8,893.83,893.83,875.71,0.04M,-1.86%
5/3/2019,895.42,893.8,895.7,889.2,0.05M,0.17%
5/2/2019,893.87,890.6,893.89,889.61,0.04M,0.37%
4/26/2019,890.55,885.47,890.69,882.58,0.03M,0.55%
4/25/2019,885.65,888.57,888.91,883.72,0.03M,-0.34%
4/24/2019,888.65,877.97,889.02,877.97,0.04M,1.18%
4/23/2019,878.29,878.38,881.67,875.05,0.04M,0.01%
4/22/2019,878.23,880.9,880.9,873.55,0.03M,-0.26%
4/19/2019,880.52,877.07,884.77,877.07,0.03M,0.40%
4/18/2019,877.02,884.29,887.48,876.2,0.04M,-0.98%
4/17/2019,885.66,886.65,891.78,885.64,0.03M,-0.24%
4/16/2019,887.76,890.81,890.81,877.38,0.04M,-0.60%
4/12/2019,893.1,895.95,895.95,891.71,0.03M,-0.33%
4/11/2019,896.04,893.6,896.68,892.62,0.02M,0.32%
4/10/2019,893.19,899.91,899.91,887.75,0.03M,-0.76%
4/9/2019,900.07,906.46,908.94,898.8,0.04M,-0.71%
4/8/2019,906.55,904.92,907.2,900.97,0.03M,0.21%
4/5/2019,904.69,904.33,905.76,902.77,0.03M,0.04%
4/4/2019,904.33,901.5,906.29,900.97,0.03M,0.31%
4/3/2019,901.5,903.59,903.59,897.47,0.03M,-0.23%
4/2/2019,903.59,907.18,912.94,902.43,0.04M,-0.25%
4/1/2019,905.87,900.17,905.94,900.17,0.04M,0.64%
3/29/2019,900.13,901.65,906.84,900.13,0.05M,-0.17%
3/28/2019,901.65,901.51,903.88,898.17,0.03M,-0.01%
3/27/2019,901.76,895.71,903.35,895.71,0.03M,0.80%
3/26/2019,894.58,893.78,901.81,892.47,0.04M,0.13%
3/25/2019,893.4,912.1,912.1,889.17,0.05M,-2.07%
3/22/2019,912.27,907.94,914.69,906.64,0.05M,0.48%
3/21/2019,907.87,924.22,928.32,907.87,0.05M,-1.76%
3/20/2019,924.12,927.54,927.54,914.77,0.06M,-0.37%
3/19/2019,927.56,933.56,935.67,924.91,0.06M,-0.56%
3/18/2019,932.75,927.16,935.16,926.85,0.06M,0.61%
3/15/2019,927.06,934.87,934.87,924.45,0.07M,-0.79%
3/14/2019,934.42,935.41,937.82,931.33,0.05M,-0.11%
3/13/2019,935.41,929.86,939.17,929.86,0.07M,0.60%
3/12/2019,929.86,919.21,929.86,919.21,0.06M,1.49%
3/11/2019,916.24,915,918.73,911.88,0.03M,0.16%
3/8/2019,914.74,922.16,922.16,913.39,0.04M,-0.82%
3/7/2019,922.29,923.77,930.79,922.29,0.05M,-0.14%
3/6/2019,923.58,923.66,926.32,916.89,0.04M,-0.01%
3/5/2019,923.66,928.25,931.23,922.05,0.06M,-0.51%
3/4/2019,928.42,915.39,929.28,915.39,0.05M,1.43%
3/1/2019,915.32,904.96,915.99,904.96,0.04M,1.14%
2/28/2019,904.98,930.37,930.81,904.98,0.07M,-2.75%
2/27/2019,930.54,929.51,935.76,928.59,0.05M,0.11%
2/26/2019,929.51,939.56,941.45,922.93,0.06M,-1.06%
2/25/2019,939.47,929.57,944.01,929.57,0.07M,1.07%
2/22/2019,929.5,926.3,934.65,920.78,0.07M,0.37%
2/21/2019,926.09,912.83,926.09,911.38,0.06M,1.57%
2/20/2019,911.8,907.82,913.51,906.64,0.05M,0.44%
2/19/2019,907.82,905.09,915.31,905.09,0.08M,0.32%
2/18/2019,904.93,899.75,904.93,899.74,0.05M,0.80%
2/15/2019,897.74,900.14,903.11,895.13,0.05M,-0.26%
2/14/2019,900.12,897.42,904.11,897.3,0.05M,0.30%
2/13/2019,897.42,888.33,897.42,887.6,0.07M,1.02%
2/12/2019,888.33,878.69,890.16,878.68,0.06M,1.10%
2/11/2019,878.67,862.2,878.67,862.2,0.04M,2.19%
2/1/2019,859.81,866.01,868.15,859.38,0.04M,-0.72%
1/31/2019,866.06,869.38,874.09,863.85,0.05M,-0.36%
1/30/2019,869.16,872.01,872.01,867.92,0.03M,-0.33%
1/29/2019,872.03,868.81,872.03,863.22,0.03M,0.38%
1/28/2019,868.76,867.6,871.56,865.9,0.02M,0.12%
1/25/2019,867.7,865.44,869.53,865.44,0.03M,0.25%
1/24/2019,865.52,861.63,866.49,861.04,0.04M,0.44%
1/23/2019,861.73,859.26,864.83,856.77,0.04M,0.30%
1/22/2019,859.17,864.1,865.92,859.09,0.04M,-0.57%
1/21/2019,864.1,855,865.59,855,0.05M,1.09%
1/18/2019,854.79,853.34,859.95,853.34,0.03M,0.17%
1/17/2019,853.34,864.15,864.15,853.34,0.03M,-1.27%
1/16/2019,864.29,865,868.41,861.18,0.03M,-0.09%
1/15/2019,865.1,859.42,865.26,856.04,0.03M,0.66%
1/14/2019,859.42,860.4,860.4,854.71,0.03M,-0.10%
1/11/2019,860.3,857.84,862.88,857.67,0.03M,0.27%
1/10/2019,857.95,855.39,859.93,852.96,0.03M,0.29%
1/9/2019,855.51,845.53,856.87,845.25,0.04M,1.19%
1/8/2019,845.43,851.2,852.92,841.86,0.03M,-0.70%
1/7/2019,851.41,840.17,858.69,840.17,0.03M,1.34%
1/4/2019,840.17,838.79,842.05,821.83,0.04M,0.16%
1/3/2019,838.79,855.66,856.21,834.81,0.05M,-1.97%
1/2/2019,855.66,854.99,864.64,852.79,0.03M,0.08%
12/28/2018,854.99,866.04,868.62,854.99,0.04M,-1.21%
12/27/2018,865.45,861.53,872.73,861.53,0.04M,0.51%
12/26/2018,861.02,865.69,867.88,860.52,0.03M,-0.54%
12/25/2018,865.69,873.56,873.56,850.33,0.05M,-0.91%
12/24/2018,873.64,873.14,879.74,872.99,0.03M,0.06%
12/21/2018,873.09,877.02,877.02,866.09,0.05M,-0.45%
12/20/2018,877.03,880.4,883.76,876.15,0.04M,-0.65%
12/19/2018,882.79,890.78,891.69,877.63,0.05M,-0.89%
12/18/2018,890.68,901.31,901.31,881.76,0.05M,-1.19%
12/17/2018,901.41,914.97,914.97,901.33,0.05M,-1.89%
12/14/2018,918.79,928.84,928.84,918.19,0.05M,-1.09%
12/13/2018,928.9,928.21,935.33,927.92,0.05M,0.13%
12/12/2018,927.7,922.43,927.7,922.41,0.04M,0.58%
12/11/2018,922.34,922.58,925.43,915.68,0.04M,-0.05%
12/10/2018,922.82,928.96,928.96,921.59,0.05M,-0.73%
12/7/2018,929.59,923.9,933.29,923.9,0.05M,0.73%
12/6/2018,922.86,925.58,928.64,916.63,0.06M,-0.30%
12/5/2018,925.68,927.39,928.9,915.9,0.06M,-0.19%
12/4/2018,927.46,921.74,929.33,920.2,0.05M,0.62%
12/3/2018,921.72,896.5,921.72,896.5,0.06M,3.01%
11/30/2018,894.79,897.48,898.69,890.41,0.05M,-0.31%
11/29/2018,897.58,901.48,910.48,897.58,0.04M,-0.42%
11/28/2018,901.4,894.66,901.4,894.27,0.03M,0.68%
11/27/2018,895.3,895.07,903.78,893.96,0.03M,0.03%
11/26/2018,895.05,889.88,896.12,886.76,0.03M,0.50%
11/23/2018,890.62,898.05,899.37,889.78,0.04M,-0.92%
11/22/2018,898.9,897.28,900.77,896.18,0.04M,0.20%
11/21/2018,897.1,888.54,897.1,880.83,0.04M,0.45%
11/20/2018,893.09,886.36,893.09,883.8,0.04M,0.49%
11/19/2018,888.76,869.24,888.76,869.24,0.04M,2.25%
11/16/2018,869.24,865.03,874.94,863.89,0.04M,0.49%
11/15/2018,864.98,871.55,874.87,859.86,0.04M,-0.75%
11/14/2018,871.55,873.87,880.65,868.63,0.05M,-0.27%
11/13/2018,873.87,888.2,888.2,873.87,0.04M,-1.61%
11/12/2018,888.2,883.49,889.06,875.29,0.03M,0.29%
11/9/2018,885.65,900.4,900.4,885.65,0.04M,-1.64%
11/8/2018,900.4,901.42,909.69,899.65,0.03M,0.13%
11/7/2018,899.25,900.47,903.15,892.79,0.05M,-0.04%
11/6/2018,899.61,905.34,909.19,899.61,0.04M,-0.58%
11/5/2018,904.83,903.24,904.83,894.88,0.03M,0.15%
11/2/2018,903.43,889.81,905.65,889.81,0.06M,1.77%
11/1/2018,887.72,901.57,901.57,885.58,0.04M,-1.54%
10/31/2018,901.57,874.06,901.93,874.06,0.06M,3.15%
10/30/2018,874.06,872.69,881.83,868.29,0.04M,-0.04%
10/29/2018,874.43,881.06,881.87,870.36,0.04M,-0.75%
10/26/2018,881.06,890.71,897.48,881.06,0.05M,-0.88%
10/25/2018,888.86,896.39,896.39,860.13,0.06M,-0.85%
10/24/2018,896.5,908,909.4,896.5,0.05M,-1.27%
10/23/2018,908,919.49,919.49,893.34,0.07M,-1.60%
10/22/2018,922.75,931.66,938.02,922.75,0.04M,-0.96%
10/19/2018,931.69,937.47,937.47,920.28,0.05M,-0.62%
10/18/2018,937.54,945.92,945.92,936.22,0.05M,-0.88%
10/17/2018,945.91,940.29,949.41,940.29,0.05M,0.69%
10/16/2018,939.41,928.46,939.41,926.96,0.04M,1.17%
10/15/2018,928.55,943.51,943.62,927.6,0.04M,-1.58%
10/12/2018,943.49,918.83,943.73,908.74,0.08M,2.55%
10/11/2018,920.02,959.12,959.12,911.69,0.14M,-4.79%
10/10/2018,966.27,967.37,970.51,961.7,0.06M,-0.11%
10/9/2018,967.37,970.21,974.29,966.68,0.06M,-0.30%
10/8/2018,970.28,979.27,979.27,968.61,0.07M,-1.07%
10/5/2018,980.75,993.61,993.61,980.75,0.07M,-1.29%
10/4/2018,993.61,990.49,993.78,989.06,0.07M,0.30%
10/3/2018,990.6,987.46,992.87,986.16,0.06M,0.28%
10/2/2018,987.88,990.26,992.77,984.54,0.07M,-0.26%
10/1/2018,990.41,994.76,"1,001.14",990,0.08M,-0.43%
9/28/2018,994.73,989.98,996.6,989.98,0.09M,0.53%
9/27/2018,989.45,985.28,992.1,984.15,0.05M,0.51%
9/26/2018,984.39,985.26,989.54,980.8,0.06M,-0.07%
9/25/2018,985.11,985.57,988.23,980.44,0.05M,-0.05%
9/24/2018,985.59,974.47,986.3,974.47,0.06M,1.15%
9/21/2018,974.43,971.12,978.77,968.73,0.12M,0.33%
9/20/2018,971.18,962.7,971.48,962.26,0.06M,0.88%
9/19/2018,962.7,960.01,969.34,960.01,0.07M,0.31%
9/18/2018,959.75,953.45,959.75,945.93,0.06M,0.62%
9/17/2018,953.79,960.33,960.94,951.38,0.04M,-0.68%
9/14/2018,960.33,958.01,965.23,958.01,0.06M,0.33%
9/13/2018,957.17,958.63,963.72,955.64,0.05M,-0.16%
9/12/2018,958.67,959.2,967.78,958.67,0.06M,-0.03%
9/11/2018,958.91,943.67,959.09,940.78,0.05M,1.65%
9/10/2018,943.31,945.04,948.31,942.68,0.05M,-0.24%
9/7/2018,945.59,932.1,945.59,931.19,0.05M,1.45%
9/6/2018,932.12,941,944.73,931.99,0.05M,-0.94%
9/5/2018,941,951.09,953.37,938.53,0.05M,-1.07%
9/4/2018,951.14,969.23,971.3,951.14,0.05M,-1.87%
8/31/2018,969.23,975.48,979.11,969.23,0.06M,-0.64%
8/30/2018,975.43,964.99,975.43,960.86,0.05M,1.08%
8/29/2018,964.99,971.12,972.32,964,0.04M,-0.62%
8/28/2018,971.01,966.34,972.4,966.34,0.06M,0.46%
8/27/2018,966.55,960.43,969.97,960.43,0.06M,0.64%
8/24/2018,960.42,960.22,963.09,955.16,0.06M,-0.05%
8/23/2018,960.94,960.09,963.91,957.98,0.04M,0.14%
8/22/2018,959.63,956,963.17,956,0.05M,0.46%
8/21/2018,955.27,946.55,955.27,944.88,0.05M,1.02%
8/20/2018,945.65,949.23,952.16,942.33,0.06M,-0.38%
8/17/2018,949.23,950.18,959.39,949.23,0.05M,-0.10%
8/16/2018,950.18,946.91,950.18,932.27,0.06M,0.25%
8/15/2018,947.82,965.61,969.8,947.78,0.06M,-1.84%
8/14/2018,965.6,960.29,968.62,959.23,0.06M,0.58%
8/13/2018,960.02,946.75,960.02,941.95,0.08M,1.23%
8/10/2018,948.32,942.85,948.69,936.44,0.04M,0.47%
8/9/2018,943.91,945.78,954.38,942.83,0.06M,-0.21%
8/8/2018,945.89,937.69,946.07,937.58,0.04M,0.96%
8/7/2018,936.92,939.81,941.63,933.77,0.04M,-0.31%
8/6/2018,939.84,941.13,943.98,935.75,0.04M,-0.14%
8/3/2018,941.12,938.51,949.93,938.51,0.04M,0.35%
8/2/2018,937.86,939.85,939.85,924.38,0.05M,-0.15%
8/1/2018,939.31,944.31,947.08,935.63,0.05M,-0.54%
7/31/2018,944.38,938.73,948.38,934.39,0.06M,0.51%
7/30/2018,939.6,927.36,940.25,927.36,0.05M,1.34%
7/27/2018,927.19,923.02,930.57,918.37,0.04M,0.64%
7/26/2018,921.33,915.7,921.33,907.6,0.05M,0.62%
7/25/2018,915.68,923.55,931.55,915.68,0.05M,-0.85%
7/24/2018,923.53,931.2,932.83,916.19,0.05M,-0.84%
7/23/2018,931.31,927.01,945.13,926.56,0.06M,0.52%
7/20/2018,926.5,941.09,941.41,926.5,0.06M,-1.55%
7/19/2018,941.09,935.54,946.39,934.2,0.05M,0.61%
7/18/2018,935.42,915.69,935.42,915.23,0.05M,2.17%
7/17/2018,915.53,903.87,915.53,892.39,0.04M,1.26%
7/16/2018,904.18,901.68,910.82,897.03,0.04M,0.53%
7/13/2018,899.45,886.17,902.14,886.17,0.04M,1.76%
7/12/2018,883.87,877.68,893.15,870.53,0.03M,0.31%
7/11/2018,881.14,894.16,894.16,871.22,0.05M,-1.87%
7/10/2018,897.96,898.09,906.25,897.96,0.03M,-0.09%
7/9/2018,898.73,905.97,916.84,896.79,0.04M,-0.76%
7/6/2018,905.62,880.17,910.14,870.34,0.06M,2.47%
7/5/2018,883.77,901.25,905.51,875.17,0.04M,-1.90%
