Date,Close,Open,High,Low,Volumn,Percent Change
27/12/2019,876.38,872.11,876.38,867.95,52757470,0.49%
26/12/2019,872.07,873.17,874.87,869.57,75604940,-0.13%
25/12/2019,873.18,869.93,874.93,869.22,73158714,0.38%
24/12/2019,869.88,868.14,869.9,864.86,76632756,0.19%
23/12/2019,868.2,868.37,872.75,867.92,91493580,-0.02%
20/12/2019,868.37,862.23,869.52,862.23,91386150,0.71%
19/12/2019,862.23,863.16,867.25,858.76,90455630,-0.11%
18/12/2019,863.16,866.61,867.69,861.05,95666040,-0.49%
17/12/2019,867.44,876.5,877.63,867.13,88870666,-1.05%
16/12/2019,876.65,880.55,880.55,874.06,114566430,-0.44%
13/12/2019,880.55,884.98,888.53,880.55,92783280,-0.48%
12/12/2019,884.8,878.27,885.73,878.27,75058991,0.74%
11/12/2019,878.27,873.38,878.27,869.15,91840279,0.59%
10/12/2019,873.16,879.95,880.22,870.25,99733391,-0.77%
9/12/2019,879.94,880.39,882.58,876.01,91165370,-0.06%
6/12/2019,880.43,878.28,882.59,875.99,73276900,0.13%
5/12/2019,879.32,883.33,886.36,878.39,84367701,-0.48%
4/12/2019,883.56,868.79,883.56,865.31,99433640,1.71%
3/12/2019,868.68,874.9,877.96,865.74,128605228,-0.73%
2/12/2019,875.1,887.47,889.47,875.1,92046005,-1.39%
29/11/2019,887.47,885.9,888.41,882.68,75454338,0.20%
28/11/2019,885.7,894.45,895.42,883.16,90570301,-1.05%
27/11/2019,895.06,898.58,901.1,894.8,72437644,-0.27%
26/11/2019,897.5,895.36,900.72,895.36,84589693,0.30%
25/11/2019,894.8,892.31,896.43,886.81,71837850,0.28%
22/11/2019,892.31,898.93,906.93,885.83,99037567,-0.66%
21/11/2019,898.23,917,917.06,898.23,97468109,-2.05%
20/11/2019,917,925.94,926.67,917,82278950,-0.98%
19/11/2019,926.07,921,926.07,919.95,100619028,0.56%
18/11/2019,920.95,927.49,929.18,920.52,76773110,-0.69%
15/11/2019,927.36,928.82,930.84,922.59,78864280,-0.12%
14/11/2019,928.44,932.45,935.72,927.14,81597440,-0.45%
13/11/2019,932.6,939.82,941.13,930.84,150833241,-0.77%
12/11/2019,939.82,939.72,942.55,937.95,70788598,0.01%
11/11/2019,939.72,944.72,946.55,938.78,88926330,-0.53%
8/11/2019,944.7,944.28,948.37,942.19,89559420,0.05%
7/11/2019,944.25,942.38,945.26,940.23,94502463,0.20%
6/11/2019,942.38,942.4,945.43,940.76,90391060,0.00%
5/11/2019,942.34,940.53,944.62,938.73,79388127,0.22%
4/11/2019,940.25,933.96,941.46,932.31,100174667,0.72%
1/11/2019,933.55,922.46,934.21,922.46,105607575,1.18%
31/10/2019,922.68,925.02,928.88,922.06,71766070,-0.26%
30/10/2019,925.07,923.98,928.85,922.67,67313320,0.12%
29/10/2019,923.97,925.67,928.38,923.97,77204833,-0.22%
28/10/2019,925.97,927.96,929.93,925.8,79928384,-0.12%
25/10/2019,927.05,925.49,927.05,923.56,67758550,0.19%
24/10/2019,925.25,919.54,925.25,919.17,67501060,0.61%
23/10/2019,919.61,916.81,919.61,915.87,66333164,0.31%
22/10/2019,916.81,914.04,917.61,912.7,63918290,0.31%
21/10/2019,914,918.02,918.81,913.94,78715556,-0.56%
18/10/2019,919.13,919.92,922.62,916.87,69308160,0.00%
17/10/2019,919.1,924.53,924.79,919.1,82960977,-0.60%
16/10/2019,924.64,923.26,927.91,923.26,72440190,0.15%
15/10/2019,923.27,921.95,924.79,920.63,81616780,0.15%
14/10/2019,921.91,916.81,924.69,916.81,93986472,0.57%
11/10/2019,916.68,913.05,917.14,912.94,78834405,0.40%
10/10/2019,913.05,914.59,917.08,912.2,71794278,-0.16%
9/10/2019,914.54,915.38,917.9,912.48,80410710,-0.08%
8/10/2019,915.27,907.06,915.34,906.88,77350560,0.86%
7/10/2019,907.5,915.62,917.36,907.5,71489751,-0.84%
4/10/2019,915.16,921.7,924.36,915.16,81102190,-0.71%
3/10/2019,921.7,919.63,921.7,911.6,86274330,0.21%
2/10/2019,919.73,926.44,927.43,917.68,76985682,-0.71%
1/10/2019,926.31,922.87,926.31,921.69,107040950,0.37%
30/09/2019,922.89,924.83,930.88,922.62,67311556,-0.21%
27/09/2019,924.83,918.1,925.58,917.72,75579930,0.73%
26/09/2019,918.1,912.91,918.1,911.57,65883001,0.62%
25/09/2019,912.42,910.57,913.33,906.6,85175290,0.18%
24/09/2019,910.76,909.98,914.02,908.03,72141575,0.09%
23/09/2019,909.98,914.73,918.42,909.98,92464786,-0.57%
20/09/2019,915.16,918.88,920.77,914.55,86758510,-0.40%
19/09/2019,918.88,913.4,918.88,909.88,72210480,0.59%
18/09/2019,913.48,912.42,915.09,911.08,96813606,0.12%
17/09/2019,912.38,908.6,912.89,904.36,76679097,0.42%
16/09/2019,908.6,905,909.7,902.82,82374241,0.39%
13/09/2019,905.05,894.21,905.31,893.8,81085124,1.20%
12/9/2019,894.32,886.12,894.32,886.12,56295531,0.99%
11/9/2019,885.52,882.9,886.12,881.34,67460950,0.28%
10/9/2019,883.04,885.84,888.57,881.04,58050240,-0.29%
9/9/2019,885.61,885.95,887.01,883.43,37164220,-0.04%
6/9/2019,885.95,885.93,889.49,884.9,40543850,-0.02%
5/9/2019,886.1,887.21,891.43,886.1,42074670,-0.11%
4/9/2019,887.12,888.95,890.31,883.91,41234740,-0.21%
3/9/2019,888.97,892.83,894.11,886.02,45768490,-0.40%
30/08/2019,892.51,888.94,893.57,888.83,40839960,0.38%
29/08/2019,889.13,886.04,889.13,882.14,42613720,0.34%
28/08/2019,886.08,886.82,890.58,885.23,41622640,-0.09%
27/08/2019,886.91,892.48,899.29,886.91,59291850,-0.62%
26/08/2019,892.48,899.1,899.1,887.05,65313090,-0.89%
23/08/2019,900.53,901.53,902.5,896.87,49584900,-0.08%
22/08/2019,901.29,901.28,904.41,899.58,46933460,0.08%
21/08/2019,900.54,894.45,901.25,892.05,56164360,0.68%
20/08/2019,894.45,891.73,894.86,890.96,41244380,0.30%
19/08/2019,891.78,892.32,897.03,889.34,39311010,-0.07%
16/08/2019,892.44,890.39,900.31,886.87,70252830,0.19%
15/08/2019,890.78,874.42,890.78,867.95,50395380,1.17%
14/08/2019,880.51,880.04,886.8,880.04,44297320,0.29%
13/08/2019,877.97,882.23,882.23,875.32,59070490,-0.48%
12/8/2019,882.23,878.56,883.41,877.33,44745840,0.41%
9/8/2019,878.62,875.81,880.29,874.51,46667200,0.32%
8/8/2019,875.81,868.2,877.32,866.69,58877170,0.87%
7/8/2019,868.27,866.13,872.05,863.57,40017410,0.25%
6/8/2019,866.13,870.82,870.82,858.02,52907240,-0.72%
5/8/2019,872.39,883.34,884.09,872.39,53465930,-1.46%
2/8/2019,885.29,887.06,887.06,877.76,54739360,-0.24%
1/8/2019,887.39,884.29,887.39,881.52,41754860,0.48%
31/07/2019,883.19,877.8,885.86,874.39,43400530,0.60%
30/07/2019,877.92,888.7,892.38,877.92,44932360,-1.20%
29/07/2019,888.54,887.96,889.97,880.92,44918580,0.08%
26/07/2019,887.84,890.44,891.9,886.09,45307890,-0.29%
25/07/2019,890.41,887.43,892.31,885.19,54563440,0.34%
24/07/2019,887.39,888.63,892.81,885.66,46413440,-0.10%
23/07/2019,888.26,879.42,889.04,878.22,48223670,0.98%
22/07/2019,879.62,880.49,885.42,878.39,48837900,-0.13%
19/07/2019,880.79,870.97,881.16,870.97,63926250,1.15%
18/07/2019,870.81,879.66,879.66,870.81,44968100,-1.02%
17/07/2019,879.75,880.69,882.85,877.59,59853640,-0.13%
16/07/2019,880.91,873.74,880.91,873.74,48665170,0.82%
15/07/2019,873.71,875.28,876.82,870.84,42053110,-0.15%
12/7/2019,874.99,880.06,883.15,874.56,46827980,-0.47%
11/7/2019,879.1,876.12,880.88,876.12,39213260,0.34%
10/7/2019,876.12,872.21,878.32,872.2,41858640,0.45%
9/7/2019,872.21,871.19,872.52,866.32,41064380,0.15%
8/7/2019,870.92,878.96,878.96,867.35,44396550,-1.06%
5/7/2019,880.23,879.49,882.19,876.28,41267320,0.06%
4/7/2019,879.72,869.58,879.72,869.58,49311640,1.17%
3/7/2019,869.58,872.92,872.92,865.59,42594210,-0.38%
2/7/2019,872.92,876.27,877.08,870.71,38741880,-0.38%
1/7/2019,876.26,864.24,876.39,864.24,49225200,1.39%
28/06/2019,864.24,854.49,864.24,847.77,43760910,1.15%
27/06/2019,854.41,866.84,867.08,854.41,44966190,-1.43%
26/06/2019,866.81,868.16,870.52,865.67,41570560,-0.19%
25/06/2019,868.5,867.73,870.37,866.25,38482520,-0.05%
24/06/2019,868.94,866.63,873.33,866.63,40701190,0.28%
21/06/2019,866.53,864.59,870.35,864.44,72303640,0.22%
20/06/2019,864.59,854.9,867.91,853.96,53355700,1.20%
19/06/2019,854.34,850.34,854.81,850.34,39852300,0.73%
18/06/2019,848.17,852.62,853.95,845.4,42999880,-0.57%
17/06/2019,852.99,861.37,862.36,851.14,40074050,-1.01%
14/06/2019,861.65,859.53,864.29,859.08,34401390,0.23%
13/06/2019,859.68,865.29,865.29,857.72,32318410,-0.66%
12/6/2019,865.42,870.48,871.64,865.42,32449060,-0.63%
11/6/2019,870.91,872.49,874.32,870,29455250,-0.18%
10/6/2019,872.49,869.68,877.45,866.79,44465190,0.34%
7/6/2019,869.56,860.64,869.56,860.64,33454350,0.96%
6/6/2019,861.31,863.81,865.16,851.47,38238280,-0.28%
5/6/2019,863.69,866.79,871.91,863.69,27109050,-0.08%
4/6/2019,864.35,864.27,868.67,857.94,32528920,0.03%
3/6/2019,864.08,875.64,875.64,858.64,51473370,-1.39%
31/05/2019,876.29,883.39,884.75,875.77,34297640,-0.80%
30/05/2019,883.37,883.51,888.68,879.58,29873700,-0.02%
29/05/2019,883.52,886.12,886.98,882,33829930,-0.20%
28/05/2019,885.27,888.8,891.61,883.53,30927150,-0.44%
27/05/2019,889.2,884.29,889.45,883.95,29654840,0.53%
24/05/2019,884.48,894.22,898.24,884.48,66761966,-1.18%
23/05/2019,895.07,897.66,899.02,892.08,71633456,-0.29%
22/05/2019,897.66,901.49,906.99,897.27,55974947,-0.41%
21/05/2019,901.36,901.79,907.64,900.97,107487327,0.03%
20/05/2019,901.06,890.16,901.06,888.12,47482000,1.18%
17/05/2019,890.53,892.93,893.44,888.56,45043350,-0.16%
16/05/2019,891.93,893.7,896.34,891.93,49486023,-0.14%
15/05/2019,893.22,882.99,893.68,882.99,49238440,1.20%
14/05/2019,882.67,879.14,882.67,871.96,43976340,0.34%
13/05/2019,879.64,876.16,879.64,874.68,54028550,0.36%
10/5/2019,876.45,871.28,877.59,871.28,38762280,0.57%
9/5/2019,871.5,872.71,875.89,868.73,90237872,-0.15%
8/5/2019,872.78,872.22,874.89,867.18,47724737,-0.48%
7/5/2019,877.02,880.06,885.23,876.18,51569880,-0.20%
6/5/2019,878.8,893.83,893.83,875.71,49560271,-1.86%
3/5/2019,895.42,893.8,895.7,889.2,52222930,0.17%
2/5/2019,893.87,890.6,893.89,889.61,52673482,0.37%
26/04/2019,890.55,885.47,890.69,882.58,37399720,0.55%
25/04/2019,885.65,888.57,888.91,883.72,39485828,-0.34%
24/04/2019,888.65,877.97,889.02,877.97,38140279,1.18%
23/04/2019,878.29,878.38,881.67,875.05,55093735,0.01%
22/04/2019,878.23,880.9,880.9,873.55,37552460,-0.26%
19/04/2019,880.52,877.07,884.77,877.07,28990620,0.40%
18/04/2019,877.02,884.29,887.48,876.2,46615161,-0.98%
17/04/2019,885.66,886.65,891.78,885.64,57680300,-0.24%
16/04/2019,887.76,890.81,890.81,877.38,49241992,-0.60%
12/4/2019,893.1,895.95,895.95,891.71,47490312,-0.33%
11/4/2019,896.04,893.6,896.68,892.62,29938150,0.32%
10/4/2019,893.19,899.91,899.91,887.75,47254179,-0.76%
9/4/2019,900.07,906.46,908.94,898.8,48105650,-0.71%
8/4/2019,906.55,904.92,907.2,900.97,37416600,0.21%
5/4/2019,904.69,904.33,905.76,902.77,82250924,0.04%
4/4/2019,904.33,901.5,906.29,900.97,41136090,0.31%
3/4/2019,901.5,903.59,903.59,897.47,102306421,-0.23%
2/4/2019,903.59,907.18,912.94,902.43,81305939,-0.25%
1/4/2019,905.87,900.17,905.94,900.17,65164654,0.64%
29/03/2019,900.13,901.65,906.84,900.13,63637613,-0.17%
28/03/2019,901.65,901.51,903.88,898.17,58431107,-0.01%
27/03/2019,901.76,895.71,903.35,895.71,46173460,0.80%
26/03/2019,894.58,893.78,901.81,892.47,46963410,0.13%
25/03/2019,893.4,912.1,912.1,889.17,69541043,-2.07%
22/03/2019,912.27,907.94,914.69,906.64,65708152,0.48%
21/03/2019,907.87,924.22,928.32,907.87,57538243,-1.76%
20/03/2019,924.12,927.54,927.54,914.77,161402170,-0.37%
19/03/2019,927.56,933.56,935.67,924.91,70150176,-0.56%
18/03/2019,932.75,927.16,935.16,926.85,80417060,0.61%
15/03/2019,927.06,934.87,934.87,924.45,94750144,-0.79%
14/03/2019,934.42,935.41,937.82,931.33,64935945,-0.11%
13/03/2019,935.41,929.86,939.17,929.86,77984010,0.60%
12/3/2019,929.86,919.21,929.86,919.21,72484990,1.49%
11/3/2019,916.24,915,918.73,911.88,35405600,0.16%
8/3/2019,914.74,922.16,922.16,913.39,55057203,-0.82%
7/3/2019,922.29,923.77,930.79,922.29,57962777,-0.14%
6/3/2019,923.58,923.66,926.32,916.89,41449805,-0.01%
5/3/2019,923.66,928.25,931.23,922.05,87176606,-0.51%
4/3/2019,928.42,915.39,929.28,915.39,62290610,1.43%
1/3/2019,915.32,904.96,915.99,904.96,44926648,1.14%
28/02/2019,904.98,930.37,930.81,904.98,82018530,-2.75%
27/02/2019,930.54,929.51,935.76,928.59,60737463,0.11%
26/02/2019,929.51,939.56,941.45,922.93,68952310,-1.06%
25/02/2019,939.47,929.57,944.01,929.57,83138520,1.07%
22/02/2019,929.5,926.3,934.65,920.78,78219620,0.37%
21/02/2019,926.09,912.83,926.09,911.38,65385120,1.57%
20/02/2019,911.8,907.82,913.51,906.64,60723395,0.44%
19/02/2019,907.82,905.09,915.31,905.09,85352350,0.32%
18/02/2019,904.93,899.75,904.93,899.74,53773163,0.80%
15/02/2019,897.74,900.14,903.11,895.13,57365790,-0.26%
14/02/2019,900.12,897.42,904.11,897.3,67272313,0.30%
13/02/2019,897.42,888.33,897.42,887.6,84311386,1.02%
12/2/2019,888.33,878.69,890.16,878.68,70593755,1.10%
11/2/2019,878.67,862.2,878.67,862.2,52664835,2.19%
1/2/2019,859.81,866.01,868.15,859.38,59944352,-0.72%
31/01/2019,866.06,869.38,874.09,863.85,52263860,-0.36%
30/01/2019,869.16,872.01,872.01,867.92,40370590,-0.33%
29/01/2019,872.03,868.81,872.03,863.22,36414871,0.38%
28/01/2019,868.76,867.6,871.56,865.9,29712440,0.12%
25/01/2019,867.7,865.44,869.53,865.44,37043930,0.25%
24/01/2019,865.52,861.63,866.49,861.04,41757820,0.44%
23/01/2019,861.73,859.26,864.83,856.77,41091097,0.30%
22/01/2019,859.17,864.1,865.92,859.09,37808310,-0.57%
21/01/2019,864.1,855,865.59,855,50871092,1.09%
18/01/2019,854.79,853.34,859.95,853.34,66665029,0.17%
17/01/2019,853.34,864.15,864.15,853.34,34839610,-1.27%
16/01/2019,864.29,865,868.41,861.18,44181600,-0.09%
15/01/2019,865.1,859.42,865.26,856.04,34649140,0.66%
14/01/2019,859.42,860.4,860.4,854.71,39165350,-0.10%
11/1/2019,860.3,857.84,862.88,857.67,41972436,0.27%
10/1/2019,857.95,855.39,859.93,852.96,37730378,0.29%
9/1/2019,855.51,845.53,856.87,845.25,39435760,1.19%
8/1/2019,845.43,851.2,852.92,841.86,33310330,-0.70%
7/1/2019,851.41,840.17,858.69,840.17,35905579,1.34%
4/1/2019,840.17,838.79,842.05,821.83,41706643,0.16%
3/1/2019,838.79,855.66,856.21,834.81,55933762,-1.97%
2/1/2019,855.66,854.99,864.64,852.79,37199310,0.08%
28/12/2018,854.99,866.04,868.62,854.99,45854165,-1.21%
27/12/2018,865.45,861.53,872.73,861.53,48745468,0.51%
26/12/2018,861.02,865.69,867.88,860.52,39607322,-0.54%
25/12/2018,865.69,873.56,873.56,850.33,76740130,-0.91%
24/12/2018,873.64,873.14,879.74,872.99,42328500,0.06%
21/12/2018,873.09,877.02,877.02,866.09,59505574,-0.45%
20/12/2018,877.03,880.4,883.76,876.15,49315090,-0.65%
19/12/2018,882.79,890.78,891.69,877.63,62755143,-0.89%
18/12/2018,890.68,901.31,901.31,881.76,61467600,-1.19%
17/12/2018,901.41,914.97,914.97,901.33,112067638,-1.89%
14/12/2018,918.79,928.84,928.84,918.19,53129358,-1.09%
13/12/2018,928.9,928.21,935.33,927.92,55019221,0.13%
12/12/2018,927.7,922.43,927.7,922.41,53219077,0.58%
11/12/2018,922.34,922.58,925.43,915.68,49283943,-0.05%
10/12/2018,922.82,928.96,928.96,921.59,54246580,-0.73%
7/12/2018,929.59,923.9,933.29,923.9,57944470,0.73%
6/12/2018,922.86,925.58,928.64,916.63,62829990,-0.30%
5/12/2018,925.68,927.39,928.9,915.9,69805042,-0.19%
4/12/2018,927.46,921.74,929.33,920.2,57583800,0.62%
3/12/2018,921.72,896.5,921.72,896.5,71846750,3.01%
30/11/2018,894.79,897.48,898.69,890.41,62994223,-0.31%
29/11/2018,897.58,901.48,910.48,897.58,45421000,-0.42%
28/11/2018,901.4,894.66,901.4,894.27,43091210,0.68%
27/11/2018,895.3,895.07,903.78,893.96,42004669,0.03%
26/11/2018,895.05,889.88,896.12,886.76,43467080,0.50%
23/11/2018,890.62,898.05,899.37,889.78,42788364,-0.92%
22/11/2018,898.9,897.28,900.77,896.18,50216285,0.20%
21/11/2018,897.1,888.54,897.1,880.83,43806970,0.45%
20/11/2018,893.09,886.36,893.09,883.8,53837970,0.49%
19/11/2018,888.76,869.24,888.76,869.24,47052609,2.25%
16/11/2018,869.24,865.03,874.94,863.89,42867410,0.49%
15/11/2018,864.98,871.55,874.87,859.86,58622972,-0.75%
14/11/2018,871.55,873.87,880.65,868.63,53297028,-0.27%
13/11/2018,873.87,888.2,888.2,873.87,44903928,-1.61%
12/11/2018,888.2,883.49,889.06,875.29,36296800,0.29%
9/11/2018,885.65,900.4,900.4,885.65,42291570,-1.64%
8/11/2018,900.4,901.42,909.69,899.65,31805345,0.13%
7/11/2018,899.25,900.47,903.15,892.79,53787050,-0.04%
6/11/2018,899.61,905.34,909.19,899.61,40142413,-0.58%
5/11/2018,904.83,903.24,904.83,894.88,39177650,0.15%
2/11/2018,903.43,889.81,905.65,889.81,58388858,1.77%
1/11/2018,887.72,901.57,901.57,885.58,77744659,-1.54%
31/10/2018,901.57,874.06,901.93,874.06,73717792,3.15%
30/10/2018,874.06,872.69,881.83,868.29,45588080,-0.04%
29/10/2018,874.43,881.06,881.87,870.36,45400427,-0.75%
26/10/2018,881.06,890.71,897.48,881.06,47321361,-0.88%
25/10/2018,888.86,896.39,896.39,860.13,62083632,-0.85%
24/10/2018,896.5,908,909.4,896.5,55217126,-1.27%
23/10/2018,908,919.49,919.49,893.34,80748988,-1.60%
22/10/2018,922.75,931.66,938.02,922.75,46935080,-0.96%
19/10/2018,931.69,937.47,937.47,920.28,55480980,-0.62%
18/10/2018,937.54,945.92,945.92,936.22,49139180,-0.88%
17/10/2018,945.91,940.29,949.41,940.29,58212241,0.69%
16/10/2018,939.41,928.46,939.41,926.96,51003599,1.17%
15/10/2018,928.55,943.51,943.62,927.6,45780050,-1.58%
12/10/2018,943.49,918.83,943.73,908.74,87963432,2.55%
11/10/2018,920.02,959.12,959.12,911.69,141171171,-4.79%
10/10/2018,966.27,967.37,970.51,961.7,71536710,-0.11%
9/10/2018,967.37,970.21,974.29,966.68,73934410,-0.30%
8/10/2018,970.28,979.27,979.27,968.61,78537590,-1.07%
5/10/2018,980.75,993.61,993.61,980.75,150640247,-1.29%
4/10/2018,993.61,990.49,993.78,989.06,75354623,0.30%
3/10/2018,990.6,987.46,992.87,986.16,61983150,0.28%
2/10/2018,987.88,990.26,992.77,984.54,183514902,-0.26%
1/10/2018,990.41,994.76,"1,001.14",990,90297932,-0.43%
28/09/2018,994.73,989.98,996.6,989.98,97268577,0.53%
27/09/2018,989.45,985.28,992.1,984.15,57132290,0.51%
26/09/2018,984.39,985.26,989.54,980.8,65871360,-0.07%
25/09/2018,985.11,985.57,988.23,980.44,62145490,-0.05%
24/09/2018,985.59,974.47,986.3,974.47,60873800,1.15%
21/09/2018,974.43,971.12,978.77,968.73,125486410,0.33%
20/09/2018,971.18,962.7,971.48,962.26,66127280,0.88%
19/09/2018,962.7,960.01,969.34,960.01,74095030,0.31%
18/09/2018,959.75,953.45,959.75,945.93,64686110,0.62%
17/09/2018,953.79,960.33,960.94,951.38,46887520,-0.68%
14/09/2018,960.33,958.01,965.23,958.01,62160770,0.33%
13/09/2018,957.17,958.63,963.72,955.64,53795570,-0.16%
12/9/2018,958.67,959.2,967.78,958.67,58276180,-0.03%
11/9/2018,958.91,943.67,959.09,940.78,53027220,1.65%
10/9/2018,943.31,945.04,948.31,942.68,56360282,-0.24%
7/9/2018,945.59,932.1,945.59,931.19,49617900,1.45%
6/9/2018,932.12,941,944.73,931.99,49465668,-0.94%
5/9/2018,941,951.09,953.37,938.53,56267317,-1.07%
4/9/2018,951.14,969.23,971.3,951.14,53570530,-1.87%
31/08/2018,969.23,975.48,979.11,969.23,63427230,-0.64%
30/08/2018,975.43,964.99,975.43,960.86,57460828,1.08%
29/08/2018,964.99,971.12,972.32,964,48370687,-0.62%
28/08/2018,971.01,966.34,972.4,966.34,62336971,0.46%
27/08/2018,966.55,960.43,969.97,960.43,68757375,0.64%
24/08/2018,960.42,960.22,963.09,955.16,59841310,-0.05%
23/08/2018,960.94,960.09,963.91,957.98,45087300,0.14%
22/08/2018,959.63,956,963.17,956,77679536,0.46%
21/08/2018,955.27,946.55,955.27,944.88,54353650,1.02%
20/08/2018,945.65,949.23,952.16,942.33,55717330,-0.38%
17/08/2018,949.23,950.18,959.39,949.23,48036580,-0.10%
16/08/2018,950.18,946.91,950.18,932.27,68203103,0.25%
15/08/2018,947.82,965.61,969.8,947.78,68640151,-1.84%
14/08/2018,965.6,960.29,968.62,959.23,59711920,0.58%
13/08/2018,960.02,946.75,960.02,941.95,84064360,1.23%
10/8/2018,948.32,942.85,948.69,936.44,46496424,0.47%
9/8/2018,943.91,945.78,954.38,942.83,64853314,-0.21%
8/8/2018,945.89,937.69,946.07,937.58,50322120,0.96%
7/8/2018,936.92,939.81,941.63,933.77,55903110,-0.31%
6/8/2018,939.84,941.13,943.98,935.75,49401784,-0.14%
3/8/2018,941.12,938.51,949.93,938.51,47690740,0.35%
2/8/2018,937.86,939.85,939.85,924.38,57091297,-0.15%
1/8/2018,939.31,944.31,947.08,935.63,57100880,-0.54%
31/07/2018,944.38,938.73,948.38,934.39,62664630,0.51%
30/07/2018,939.6,927.36,940.25,927.36,52471445,1.34%
27/07/2018,927.19,923.02,930.57,918.37,45385690,0.64%
26/07/2018,921.33,915.7,921.33,907.6,48179640,0.62%
25/07/2018,915.68,923.55,931.55,915.68,57450420,-0.85%
24/07/2018,923.53,931.2,932.83,916.19,59409570,-0.84%
23/07/2018,931.31,927.01,945.13,926.56,77024364,0.52%
20/07/2018,926.5,941.09,941.41,926.5,61820210,-1.55%
19/07/2018,941.09,935.54,946.39,934.2,56923927,0.61%
18/07/2018,935.42,915.69,935.42,915.23,60414000,2.17%
17/07/2018,915.53,903.87,915.53,892.39,47015320,1.26%
16/07/2018,904.18,901.68,910.82,897.03,49119390,0.53%
13/07/2018,899.45,886.17,902.14,886.17,45049188,1.76%
12/7/2018,883.87,877.68,893.15,870.53,38913430,0.31%
11/7/2018,881.14,894.16,894.16,871.22,57534976,-1.87%
10/7/2018,897.96,898.09,906.25,897.96,41415851,-0.09%
9/7/2018,898.73,905.97,916.84,896.79,46150249,-0.76%
6/7/2018,905.62,880.17,910.14,870.34,64070200,2.47%
5/7/2018,883.77,901.25,905.51,875.17,49733170,-1.90%
4/7/2018,900.89,892.01,901.64,880.37,47754238,1.00%
3/7/2018,891.97,930.12,931.12,891.97,72745640,-4.10%
2/7/2018,930.12,945.94,945.94,917.8,62208134,-1.84%
29/06/2018,947.55,947.03,951.74,939.7,41820990,0.05%
28/06/2018,947.03,962.93,967.28,943.12,52710210,-1.48%
27/06/2018,961.29,973.89,976.93,961.29,36064317,-1.29%
26/06/2018,973.9,981.97,981.97,959.29,35777042,-0.83%
25/06/2018,982.09,973.45,989.18,973.45,39986730,0.93%
22/06/2018,973.05,954.7,974.42,945.59,43745708,1.81%
21/06/2018,955.75,966.91,966.91,950.06,36517210,-1.15%
20/06/2018,966.86,945.3,966.86,936.83,45846740,2.30%
19/06/2018,945.11,970.06,970.06,919.09,99043457,-2.60%
18/06/2018,970.35,"1,004.97","1,006.58",970.35,58328070,-3.45%
15/06/2018,"1,005.04","1,004.14","1,005.71",994.38,61140930,0.07%
14/06/2018,"1,004.31","1,018.07","1,022.95","1,004.31",53686420,-1.40%
13/06/2018,"1,018.59","1,008.32","1,019.32","1,005.58",40690990,0.97%
12/6/2018,"1,008.76","1,021.02","1,021.02",989.53,87641240,-1.57%
11/6/2018,"1,024.85","1,025.71","1,034.85","1,016.22",74450117,-0.10%
8/6/2018,"1,025.87","1,026.76","1,028.42","1,017.90",55016853,-0.09%
7/6/2018,"1,026.75","1,023.95","1,034.72","1,020.77",69554720,0.39%
6/6/2018,"1,022.72","1,007.51","1,023.38",995.29,68128057,1.53%
5/6/2018,"1,007.32",996.67,"1,008.83",996.15,91469171,1.07%
4/6/2018,996.67,970.81,997,970.81,65618230,2.84%
1/6/2018,969.15,949.13,970.81,948.69,82276440,2.31%
31/05/2018,947.31,917.94,950.49,914.57,79032460,3.12%
30/05/2018,918.64,924.9,925.18,902,60657082,-0.68%
29/05/2018,924.9,897.13,932.82,881.91,70930520,3.00%
28/05/2018,898,932,932,894.31,84476050,-4.09%
25/05/2018,936.32,958.74,960.57,936.32,59061297,-2.52%
24/05/2018,960.55,968.93,974.17,951.17,56443699,-0.82%
23/05/2018,968.54,957.72,973.07,945.01,89251050,1.00%
22/05/2018,958.95,996.19,996.19,947.7,76253270,-3.84%
21/05/2018,997.21,"1,023.28","1,027.85",997.21,48603160,-2.45%
18/05/2018,"1,022.21","1,007.05","1,023.23",989.2,57991500,1.50%
17/05/2018,"1,007.09","1,034.20","1,035.45","1,007.09",55498350,-2.63%
16/05/2018,"1,034.30","1,055.31","1,055.31","1,031.33",46169980,-2.01%
15/05/2018,"1,055.49","1,055.82","1,067.61","1,052.16",53736189,0.38%
14/05/2018,"1,051.45","1,031.18","1,051.45","1,029.92",48249030,2.00%
11/5/2018,"1,030.79","1,019.69","1,031.77","1,003.47",62191228,1.09%
10/5/2018,"1,019.69","1,046.90","1,047.50","1,009.79",73418092,-2.55%
9/5/2018,"1,046.39","1,047.83","1,058.09","1,037.10",59641244,-0.14%
8/5/2018,"1,047.83","1,047.88","1,059.68","1,042.59",76303705,-0.02%
7/5/2018,"1,048.03","1,010.99","1,048.03","1,010.99",65364660,3.67%
4/5/2018,"1,010.89","1,012.44","1,023.16","1,006.99",61735111,0.05%
3/5/2018,"1,010.35","1,011.83","1,012.12",989,91654760,-0.25%
2/5/2018,"1,012.84","1,029.76","1,033.20","1,009.98",68947860,-1.47%
27/04/2018,"1,027.97","1,018.06","1,029.36","1,007.39",71146860,0.88%
26/04/2018,"1,018.97","1,055.95","1,057.20","1,011.51",86283515,-3.32%
24/04/2018,"1,053.99","1,055.24","1,060.92","1,027.74",70634440,-0.13%
23/04/2018,"1,055.37","1,091.18","1,098.58","1,055.37",75426619,-3.13%
